-951132	326581	-787766	730048	-700996
-706296	-79706	517544	697899	-557599
134164	888548	-535229	552292	889439
-63560	229048	-719941	-1867	672308
996073	-88159	439841	694630	760141
-169197	716311	646474	-587288	-610641
-932201	501921	-651847	938216	-561297
496085	-112441	-326774	187611	298966
270415	-827431	257512	42410	-317788
-36538	514356	-267251	710057	-120882
-267300	997992	550800	911046	458261
-841021	-305674	903327	-610507	400725
-717465	564082	792813	86185	173109
700536	928216	533830	480888	-42170
-620960	632801	759970	-400068	29999
295885	27959	-277615	585886	-995194
544885	-389098	-862314	-708891	486629
-598877	-983646	894519	634206	560836
-184341	-92703	831138	-901843	-787542
606918	728747	886130	-58644	287243
-683303	394292	79616	-327727	-104399
-371092	758832	933553	502843	-908018
-426984	-413543	-37770	421174	766380
982708	-698264	-940959	-121200	121702
-86562	-571275	-912962	380829	627344
683968	324271	-430259	426199	-528566
157746	-280053	986900	97675	-855236
-274978	-59276	287642	620448	692232
-493466	-885496	279846	176659	593168
273075	-988152	-557228	685774	975765
-26214	-857493	-691041	-526509	780193
621010	52188	799386	949960	-251261
-207786	-834592	764191	838975	-773163
518264	736607	179758	-708607	428309
914117	-16256	-647270	-500700	-327039
-316629	-151166	727931	716594	480874
147086	431976	244478	-753256	-266827
749563	829511	-883365	-796999	-699100
-185017	314868	-435048	571385	-706674
315921	323152	-309349	-196989	-309337
489152	189367	-923011	-197601	667880
449552	974011	982608	288456	27673
85392	-129633	679512	-610958	273803
-665730	775743	802720	146340	448912
593863	431958	942392	-746998	-761764
766436	-727953	-111468	52703	-394749
767716	618544	-258892	469271	411056
255948	-93135	265316	-427859	-140356
590567	-515070	-667300	-280922	170489
454170	-147511	785990	719245	-568820
265221	-322789	473862	-874308	75041
889617	-450083	249371	590973	955012
767153	-651969	237576	-469291	332946
-705342	966187	-847059	-294936	-402163
-694127	504555	571581	582796	-195727
688389	-212926	276931	376874	828367
256427	-135803	-638975	994963	914076
-641829	-723108	-559844	840878	-919594
474841	210207	441892	-723788	-151892
433451	7654	647033	-850361	-346201
-636314	-380257	-415322	847633	337380
-166683	6563	894548	854454	-930700
726896	989742	-44008	250797	998213
-132838	171670	-568555	411611	-865704
951306	28751	-825562	-612837	-556760
577249	-345574	-832829	180148	-405292
-674541	909664	464484	-305103	632232
619927	302225	892918	512212	-852742
-346192	875838	-708533	848249	726279
918280	-824995	-887779	47762	453249
810818	-668229	837735	-364394	-660500
-903025	-270745	337272	-924864	-483955
-644243	-668519	392222	-569814	813391
17307	519991	-260468	-613822	-584720
101185	720348	-994968	-898620	972128
-569023	-307851	-186855	991497	826872
-180081	-313338	-894928	-512934	835446
-573542	-244015	-29953	-356413	-925545
538629	-949535	437911	840782	205654
-900967	481961	260744	-231546	579314
-919182	804237	757130	-112462	875064
798641	987969	-59795	351243	-183155
-382165	-213309	681445	-263895	678919
900966	-665119	297060	-413082	558019
-757162	924490	132991	269130	-841729
-357355	415786	170909	821110	935465
-216893	961519	-730011	799695	227264
723459	-962574	-595382	-484406	-907279
507261	953569	793678	-876866	-214892
691658	151897	-82376	944559	-855376
175442	299729	-917501	776295	874419
188769	-618015	148872	-304314	-197603
405878	603331	-575567	7832	-561369
434668	972466	-963500	704850	4549
-837284	-370673	-663929	-750654	-981901
256816	292092	-917580	380457	-650402
478337	-37361	553918	-972881	-219895
-748394	-278487	834317	852621	-437598
-965592	-886159	128688	-846987	-459172
-76600	129633	-288349	875320	-47993
-506096	856060	897035	510371	-443421
454295	367304	-523843	-567600	-174934
923206	368049	211563	-793956	606949
514781	-83368	721532	-641536	-852855
-569071	422948	-521608	-198415	91927
-430748	552690	-200571	-326127	-886395
-332833	559128	766401	47153	956598
-546008	656325	-644867	-92393	-420284
390942	843016	122543	-624801	-958833
-23286	-509396	952551	526053	-832279
-469689	527399	92581	-988241	719039
-704931	943254	-851220	36510	263270
-157772	-343293	-415913	-833313	-278324
230256	-703489	-546365	731363	439643
347308	-753733	-73449	-439792	-667225
252078	655367	-324235	-719963	938413
15664	-861875	887380	-541631	-957248
-414438	90963	-122931	117640	819327
562594	442894	942744	290327	753515
-337592	118736	-484357	297767	64936
-995739	-862067	190606	195362	537555
-315784	612684	765062	-454364	762792
535328	424143	603815	-639516	-578067
935555	-764130	-957849	662563	131975
677195	844576	-767659	90069	-666605
191342	346053	90364	-494051	168001
807727	482538	-856070	65193	669496
543869	552025	-731258	-451869	-700927
-468546	239877	330134	-460261	210714
978003	-570328	318435	-456415	889142
21078	979983	748003	99644	-147368
362588	487150	-495666	-681938	-765772
-205750	-839058	871746	-278597	-805133
746877	-120082	-712791	-492354	324447
710723	178186	926076	-84234	-546415
983480	-242493	-520157	480052	707256
109115	-194641	581995	-845273	-535483
-783589	229235	402663	-645575	2147
-218811	309834	378499	-840707	-851685
244407	576785	-300444	-71755	589857
249583	-286460	141564	699352	-988367
-630140	335099	974175	433952	989446
951245	578733	812146	530877	924888
614221	798814	284413	724593	-178639
321184	-131628	-121789	-931189	156757
-123398	-939941	859718	-693611	-417211
-9124	934788	812161	-88744	-571967
-335219	82278	-278427	181057	669635
984918	-637109	76402	-755147	-235176
-755572	-881221	-546675	253155	667546
-359204	452767	-575013	274413	-683938
517907	61581	-434674	-776655	705159
-648704	-676905	-474541	474068	-659771
542339	-376170	-873425	145411	-444388
-244916	163521	-668885	-921435	-781355
-694288	-810876	-203975	-694460	-19086
-934816	260899	982194	713403	58100
903198	-356965	-364962	468835	-35674
684179	-38648	-481074	53504	845591
113812	71424	733880	629397	-617990
753131	-274974	-380444	-350972	-203636
-612868	364441	946920	317434	-380653
-392818	-261177	790682	-334874	-316462
311778	292473	-121566	536570	-140114
-871021	-330550	-382641	636249	226298
-933317	684864	286176	-80628	-600921
-42504	82738	903590	935501	115372
-240198	-533232	-305134	-704298	-85125
-702549	-864259	-22035	793213	-222480
913718	587136	-47526	-867080	-453783
176295	-564573	456926	-73445	-898237
676562	414171	-570200	240000	-64361
-26444	176315	-432632	-902604	236107
872853	750845	198042	473232	-106782
-393627	-989663	-404568	-162535	-566337
-526750	-206885	818841	221127	-631095
933743	-1810	-308414	615104	825724
229777	993936	-871058	-662108	545881
401055	-469140	968882	517851	323683
252793	865055	141045	-821739	-530282
734318	-604387	817325	-469253	-268978
-290877	516509	366404	460276	-444446
903384	187014	-830728	612737	173537
447909	-61443	118389	-964254	2155
898868	-472493	820865	654719	870589
-884385	-600120	-953946	298560	-454186
-347606	445030	94680	-176936	897931
-996356	550259	-862623	490379	-162746
-175607	-362445	-133356	995553	-432299
-319288	-298804	-780481	95768	-177530
890130	990837	970952	156525	-590474
-673828	-523291	241382	424146	-899102
978843	850653	485700	371244	-457482
527451	-707402	-136976	76217	818058
318219	-854173	-278652	-193478	-470419
-957312	719295	-786395	876014	265118
621574	-349818	50122	177378	672785
-376485	-834782	787612	766680	-219937
-374335	-809082	68026	160685	819324
-985053	736407	-977366	911412	729394
-475078	-489974	-31718	-793073	856897
785793	-392387	541479	-506294	-770953
-980990	-660254	900986	-771429	336045
-306866	-33928	-137152	603849	-610124
581976	514111	667216	142341	-95442
-915924	116662	-468104	-905788	611701
-385682	-572892	-295530	373262	987083
732259	431482	-969498	-888687	-86308
17583	-803493	789809	-465044	-4727
631986	-499363	-589772	598316	-908576
139587	-23913	-354274	432754	-364451
337613	-878784	-905654	-721215	-295243
-741096	-376486	297966	-767063	-299076
-169002	-68140	474875	834876	433725
-353857	-515627	475174	286679	424326
-853345	-831312	91088	-614951	-243477
726746	966397	357840	326559	849395
-735545	-644467	-532117	-540978	687325
-220320	-158486	-316077	-841630	81345
-642563	560367	700497	912050	839400
382208	951265	-934184	497481	981946
391438	699099	-177169	623458	-847635
-487323	-609354	634127	72797	678096
-323	-925342	375836	84069	71370
143659	-423875	-529245	-539398	547914
-487181	647821	-48059	970763	-785446
911702	599456	792925	125477	808055
-499229	125626	-421307	-302450	485872
268013	-509595	690082	821555	-771670
-838011	297426	517261	-160655	698880
408162	26753	744876	990845	-431537
-99121	69148	357096	422017	-708337
845105	-16140	746125	-674094	-668744
-847114	-592538	-694865	-270561	990184
820391	301439	-210940	288568	-709720
-976963	-295331	721849	-416021	-828586
353732	-244585	897676	167717	-907421
-364538	85665	520797	-690959	-267900
150142	761216	-204595	-158189	249785
732757	677518	803096	-746661	-724443
-988158	-56059	-939562	-196225	-816229
-899926	-289120	-886704	-10022	170628
-486536	610006	752404	479334	200496
180006	-468781	-40212	-902558	525221
-763713	776389	-78046	-334316	-884077
-69174	-964370	965860	-22371	799602
-884333	666274	606542	360477	432486
-706935	450840	89199	564942	322059
-910639	539915	77567	906159	-507871
-835554	-422270	57431	-92947	-594909
22909	923120	340392	121862	-146131
-152219	-357866	-764271	311604	784795
934428	180712	893168	-743048	-13057
-785627	-573117	339845	-546742	-734374
-572446	-388961	835464	151791	463174
-861435	959425	-349350	-20667	890027
659833	-270782	-61640	-560855	464453
-720833	-633759	630548	-27855	-744548
795051	580337	-773791	-330423	789779
843995	-96241	370929	336041	214967
-83974	-989828	884450	-262217	102468
-672705	608536	-293255	-726947	-360982
-921839	649710	556197	-507836	-239846
-332684	865968	-714166	-116495	580812
345164	493517	-334117	112670	-903380
-534926	-224614	591009	214307	148694
734082	875000	206579	190506	-194271
22112	-545199	335638	263015	-467097
40827	-937481	-129321	162136	682882
-806631	812239	654267	596456	-657714
781904	272949	305130	634145	117195
272554	-434888	-513356	192355	543832
-381935	872492	72139	210302	-18218
-177150	-76814	471790	-919775	-571529
110133	-97598	-383280	937197	839037
463696	-531012	398161	-968611	-700048
987925	217891	-162338	-197575	324762
-1492	924542	-802155	850923	-588358
305714	709978	196450	943961	321958
895928	508 -570636 -912458 656933
-992949	-942869	-353759	954309	650672
771044	460379	-639900	-275016	206221
-1276	475187	620568	787868	-950779
-184131	-686294	-293141	945670	-433718
905879	-604053	440024	948764	-529490
224648	346414	681257	106100	791900
438869	319805	-918614	849145	458958
342446	-94860	-841799	-891957	-808439
509020	-924118	407604	-447617	517121
-324499	946404	-685760	60639	-918281
-637206	-345764	-832792	640183	491676
254103	100813	842977	-781261	-831755
-793231	-671043	562885	-121301	280474
-118880	-600575	-74281	657767	485631
817776	81678	-294717	675578	950736
-605866	-937950	972582	288862	373345
-114566	5095	162809	-54405	925344
-780234	-918153	743915	-490380	-686595
970190	-58341	-53186	314184	-618966
917888	-409808	-76571	471271	840086
554414	989293	783228	-977779	-141458
112034	292640	128411	848517	719647
-59003	168157	193182	-475024	-500054
-929286	-164954	-362810	-954853	372156
489541	301191	-721571	787669	-805511
-478517	813967	-171836	-910689	457472
-95286	-783988	319996	289263	-374642
208858	-951236	-372496	165182	77804
330137	-789408	726139	951450	-994939
-684180	-363590	964981	-296700	-328830
467045	81349	-447434	947633	97594
-357405	-938530	-398633	437940	402729
-775758	-976107	670952	-311827	167693
-426297	826518	-99674	-740475	411381
-530943	686694	126703	17058	-785569
87933	813891	-456260	989589	-147673
694050	798990	213294	-592056	-754627
472636	686482	999476	-930795	360620
776079	-61373	633184	727595	149351
630302	2755	640342	-953391	399461
-102870	-811604	-275294	-831463	783913
-409347	940481	164936	676175	-166609
-897612	-737921	-414772	422694	306060
856086	474672	-545747	220281	-878013
-723349	-954450	925832	-971673	-601505
-519949	965101	396444	108326	456436
470586	-222314	239544	85846	908193
-160820	-391625	-8852	376417	-815501
-740935	-234969	367 773472  -33680
-884544	-972188	-174015	123759	956718
711554	-288017	-623110	764847	-320604
92224	401613	579761	-646800	-884456
41025	587569	-272225	-46853	472572
-874886	-339412	-91268	584374	-440928
-485403	221891	421511	393917	-961460
921196	-530838	-723830	882356	-801810
493478	-376020	746252	-651161	-397730
870996	-795287	-392684	-16698	-583197
-681737	947170	-791171	369493	436902
218495	953493	-169017	973055	565510
327048	441021	-720223	-350566	631479
150125	280318	-828736	529192	-395050
566979	412931	116228	598062	-922419
397360	-153189	331373	976971	-262439
-534131	366641	22234	-565622	118987
986157	542661	311228	-93676	378225
77980	137998	997320	97966	587994
30580	879054	-330429	-232279	838307
503290	-646854	470248	403553	-508705
-747530	371788	-932872	-109088	-762576
99530	169224	492834	194902	162946
-129151	-370649	575438	-463328	986855
90754	670219	-626840	751598	247143
-718321	139838	-982518	-561445	461057
683425	593007	-987288	241311	468404
982220	-875509	-573863	-346842	-631488
-900490	60364	783431	50828	635496
-274597	455377	39039	413476	-69483
750897	630991	665303	-410557	-27230
625278	773644	-27452	-198923	-157800
947296	692374	-747002	935523	-256778
-88168	382095	-785894	107707	-599454
-967745	-360130	336899	-108341	-739203
-89185	-68787	890052	-14482	645825
-469112	-394733	260202	-687119	-288036
-963488	-211455	307430	-221900	507490
-992587	-535472	-482802	-184030	846457
669284	858767	554931	247506	889973
-99661	-764509	-516125	807860	867455
-568179	786620	-247356	951193	731239
-467345	-783313	807282	-170307	34537
502226	671368	331710	-484406	-710208
443266	-532888	-386689	-897150	-775246
-68773	372441	88129	76476	974153
-285515	821676	-282440	-907603	-305694
-355978	-626152	-691922	235842	-104285
-703176	-222108	339792	341792	-281197
646696	171164	-402127	-746061	894047
-761957	-723347	-128623	-797875	652346
251528	967355	910246	62160	481502
975180	-883111	423046	294248	-780181
-491168	-638678	-408503	840220	-180246
892154	624717	521006	-155580	327454
-726672	-130225	-981087	955571	-705903
-99974	-941015	364341	-368589	-638394
-178161	680604	134611	-938623	-644440
118763	-996103	476283	106704	510045
-82922	501623	827465	907206	333208
465335	-110756	-29968	781399	696901
-227924	-480606	725977	297628	-715332
381482	430984	841259	648386	-331868
4804	309133	19590	899335	326093
-39738	171344	-849366	-371814	504105
871920	-560474	-209878	-271442	-81043
-268022	274577	697040	852069	-683696
-647393	502133	-454436	-487646	436588
931690	-347751	-188397	30101	-230748
-326986	-421678	-424092	242727	-97190
196626	-207190	-119924	154995	157042
279171	-839567	615964	668033	-443655
313391	-668889	581686	-957258	299686
875084	605266	18814	577682	-671188
246698	447617	-515492	665527	-150040
788541	677403	848533	29531	-744660
-213036	334840	440830	899985	291852
628714	-327148	-84100	87116	-970749
362901	-134682	335308	-892187	-94575
387254	-892529	114233	541977	-9621
-486748	-271057	874746	-659076	-38913
-531400	-566223	56460	-790171	116125
730672	961955	111652	968260	821316
-269219	175230	-742250	-719914	-641322
-467485	-457405	235321	-749294	-946004
423674	-937642	799067	-770211	-871424
-502564	-644442	-911490	-852027	-657523
878644	272178	37044	-184086	-418620
-77498	755067	968139	-443892	-112429
-254526	367397	-796729	400927	-379465
679378	889325	-197594	-993408	-169888
217545	-867874	43268	222545	429006
-465239	401954	7667	539601	62830
-618623	732782	-164061	-706452	-230066
847081	-198922	29911	-396891	-456826
43911	-920453	923859	586967	-33356
265903	-946264	989214	879627	-556615
-263370	689222	312700	-832982	112907
-73102	925747	4330	407149	-634714
-156420	-976147	805792	-524530	-855223
708227	-389095	962251	-578245	-137674
610898	159593	373698	-481280	628361
-706001	-323667	-360563	-816318	253020
574205	60812	-983781	113009	244855
145554	368214	-398906	220993	143091
315889	175156	-561528	-126656	677147
76564	-413250	822968	-792115	111502
-671482	-104921	-350658	-111051	-121974
391153	-260801	576140	689025	540979
-670328	729946	-739557	-276742	-26873
425306	925566	276844	449733	-617130
48983	674567	532365	940425	-245012
692814	-233801	754786	-590848	-913177
218594	-873267	-561199	633465	-740397
-150895	434658	-237957	-677070	-694552
826631	547739	875278	713655	-564810
-40643	-871686	-358259	709505	639207
956636	-928289	-938657	893543	203901
-526612	815155	510353	-589754	-922672
422331	-810061	-551554	-511391	450247
560934	-120827	135818	-604300	-845242
-916855	571184	342437	307326	273085
517615	-190925	-706798	-845795	-816552
-828197	-230345	-789689	413321	46729
-991094	-82492	-378166	989190	515509
-27387	-394305	-402232	400098	416975
529563	292894	664019	-553175	311304
573257	-523310	950514	829604	-901899
967273	120493	618301	15667	16367
-374095	368292	-658161	256358	683673
-554627	-622133	-544017	-104728	644364
319689	-443852	-330803	-608137	-370078
16927	-746416	-391266	787699	762888
-968351	-341743	462426	624538	795970
-25462	858589	91024	-644291	-117625
-886878	595948	-236928	-774968	440298
581215	247735	908339	144096	-564785
-182084	36634	400785	-595418	-405276
-925270	-501435	-942018	901644	-259984
-69487	-498751	-359860	911481	-310914
641286	523447	607072	-430348	-761600
-153193	86705	968450	-691672	-394319
898728	691791	-203890	204356	-224360
280899	29561	-673673	840098	781020
-4964	573069	-188861	-814545	864503
159229	-763243	320018	934967	-273955
-171328	-846428	759034	381881	827502
-785524	373735	-43545	279092	-1379
77445	-357210	-248850	953086	840666
572603	95875	-586428	-319767	147097
-791285	-97521	260049	-681648	-180374
-939129	-243997	683170	-884533	-869783
-442319	-738512	986917	516398	173852
258053	-888934	-852407	-889517	-202537
-784229	-987884	-879052	573523	730792
843172	249634	-73455	-907937	20501
-306928	858360	-227730	670924	-7839
-134993	781712	89116	238170	374323
396308	322575	-449218	-688954	586172
-490675	-663469	124407	201948	-631776
-339488	-169611	-745596	699315	-282524
-908220	484799	255376	-357901	-809230
-293374	309526	377511	886231	215136
-434970	471128	-43320	-357116	522779
-614328	-728293	-710556	417428	946403
-172816	-92752	823197	-189161	215669
-886573	-830973	704258	-294043	-609957
985254	-310610	250806	255827	161781
819414	-200909	-616004	76587	-787096
-343017	-155951	-831211	-121942	-796400
-385316	382148	744065	146518	777766
-263145	832391	969982	280733	-403003
456998	-241890	-328826	490095	-909611
-299695	393964	312396	-181871	158534
-800054	-61237	872247	152893	-206101
431975	-228791	331711	409160	881129
-878392	-809657	-603830	-210032	733998
590330	303253	-25609	-719669	-249944
247445	-871857	-857826	659881	-351960
-532411	-174585	-818947	-147073	200851
113678	392536	-84402	809627	-911560
-557602	-585084	-454578	487348	46134
-802640	-470277	529549	-843153	249946
-856734	-243348	-720764	332630	94846
7441	-784448	421284	135233	-820302
695477	-898898	-252995	500707	667936
81672	957391	-288764	71597	907824
-635870	920475	941533	918914	-725353
151465	897893	583239	-385615	-618086
-698575	-155913	-610895	-824911	-106949
-846836	-949706	160145	828507	-519345
89153	-102201	408030	-590276	743374
171929	-387037	-216342	-589412	-938321
-197051	327693	-403656	-266375	461200
-645211	-293567	689117	168840	-938227
-724636	-370575	-858649	-320408	235215
27589	29278	-617900	733476	662631
-784277	889009	-667584	865399	146190
-313630	888281	754413	-180231	-33982
493084	-988464	-412531	589056	412731
-69423	-865581	-847800	-173802	158010
565378	76981	-729327	202737	-567223
-895657	-166356	198569	-329743	860150
-826785	-51253	-20007	833528	31855
806838	905465	137681	521438	-545430
814224	134131	-53106	-271489	635098
852241	-937799	668920	-810366	836228
157163	-691204	218779	21303	423981
-595630	-750645	-315869	548271	-265333
766154	-611331	68656	835508	189767
91148	-225790	144247	296449	126660
-449362	207907	354990	-411500	-839764
171830	724377	-869739	831411	351708
141732	274181	-322389	-810646	330065
614231	-438908	779291	905389	-362805
-676866	-680812	963136	-382278	175596
-635454	-570906	-359279	957043	827037
-88231	510817	-545470	643838	200873
-763784	98313	-53835	-194231	-612460
-903096	-159859	-956566	854417	-766249
917585	610506	694078	64377	-335145
-394782	958205	389372	-305157	-589273
701121	202870	-179569	-743057	-939999
-75151	364456	728670	-385580	-623039
-774240	351941	-696846	462967	-60417
527203	797617	-725361	101599	-758006
342424	-360656	502315	284405	-947852
-60077	-15845	-883226	-62245	323052
52674	486381	-103290	-580255	396587
-91728	290082	25215	-841647	-908943
263622	-326738	259721	870093	385114
576307	769084	444631	-545704	-256735
518402	160590	-647912	-269336	-459326
-629696	-505491	-391368	891408	-761993
127091	-287349	480566	-736657	270752
999046	726709	-116637	-391178	143785
827558	308052	-642463	-750147	435677
372487	897869	234131	-499283	-592752
-143377	-232086	-368720	769734	119321
-707341	-545434	-122802	-500842	-48325
796029	68311	684476	959332	-84865
41019	731874	247982	-317331	-333997
-607517	629163	-877820	-576554	315531
-699891	713155	558288	694203	961557
301512	636068	-171923	35645	980781
737400	869773	-553643	-30419	-463763
832760	-800282	564833	33969	867610
350890	-874462	573143	-265683	-640065
-750370	511472	106125	483234	-629078
-162526	740462	-486645	987080	-808799
810117	596105	683684	2180	563232
-603413	-353244	78221	-564762	950943
690472	64062	271922	-477507	-68085
122168	-283320	-797230	118793	-398814
-117622	123725	873953	-556003	536284
773783	-747624	439727	-890632	910269
-74306	-724753	-996663	-309768	-219745
-62114	-831166	167039	-775310	-792524
284075	820770	-520135	619480	864913
970983	754113	474790	-514365	891256
-937102	-999970	803980	-536459	-434136
651220	-905061	-86449	212961	-175208
769299	294791	91428	-329648	-325795
715980	-531380	81401	-342984	687627
464942	498874	-787878	725144	856325
385614	-883977	96774	90142	392288
-175733	-974910	-690946	-87126	588654
-769238	-950658	928677	-203625	-351279
722279	186037	-166841	-552763	-13140
-557592	-302196	-979264	-750679	546867
854772	-852540	616971	-810120	705219
596491	-579602	420633	414804	625127
855987	-911139	-894172	-291101	-820376
-737720	484339	-95137	746628	119608
641013	-784698	-127155	765493	-752111
-240803	782283	685591	-607288	97057
939061	681468	-442009	-990594	894773
98866	451538	-263878	203500	-251564
467038	-549820	148726	254043	-363378
794355	746679	-953065	227047	-620278
303726	-443775	-915978	985037	-756290
-868813	-477382	287113	-564086	-445851
-812438	-659257	-129558	847567	-440472
216332	811255	-365481	-973021	517736
825762	484836	638372	538877	793478
-863672	-379961	429582	68002	761915
992176	-612591	-106573	931350	-353010
240542	-412161	817065	882522	-93286
-151766	-865653	-874298	780076	-505907
620992	226006	-748094	345840	58281
-614465	-931466	-949657	307121	49745
-888405	969607	-926027	-40863	-358280
-731655	-392221	727188	-328535	-76099
831683	521105	866037	604825	-552744
-651546	68253	152875	245439	615873
494100	817874	333307	903700	-760091
577761	677868	972639	609100	-443815
413816	-65408	76191	295197	154932
480169	-649368	-251298	156868	-342867
-41419	49640	203122	-660930	-939301
305163	-657845	-814448	671762	854926
264324	-927666	288020	-736520	23112
-886234	626698	-329309	307068	752063
-775327	-315151	390418	699588	-313477
588089	-355995	277320	-874444	433087
-910093	255000	-443259	252168	652234
543871	815636	313087	-14399	-334004
-324159	371746	799319	-925623	-854818
-582556	436071	-939284	-118433	482242
-948174	-255069	-507313	-138377	592168
96858	-561408	86895	95613	99818
148663	505977	-646586	978833	-989043
89360	839019	-197306	-198333	329940
771104	87594	-629102	-866451	-743232
-705166	-513808	616563	-258401	239256
476878	565365	-824989	-361438	-787731
-791996	220183	-280321	-507878	-34766
-700597	511702	-357755	703703	-65881
-276096	304632	-793023	915124	-557337
-781715	-964431	416189	-132763	-540096
-230738	-742783	884736	370484	-167237
-471247	-306948	649058	705293	-158227
-363287	-761890	885574	-940685	365635
-804450	248050	-801511	-375470	-317869
571995	-664110	254220	-610980	210854
-888002	-574814	-429671	-112312	-83666
773384	381865	-57892	246083	340468
348579	-973636	330145	-110896	835153
500029	148658	911554	434831	403469
-542637	29556	-370840	-737779	-574321
218309	602320	920575	577119	-423566
436808	602487	-917264	211276	195864
-822457	-516517	-594022	444407	-770967
-293081	-807962	-975459	-828005	-216757
290785	265651	-611859	886703	38479
-205631	-474180	38900	-166098	-704011
682782	-225584	-118477	-477901	-338569
88401	539142	-855133	122422	322170
-15597	86354	-480631	698895	-861277
537983	294055	-519022	-849733	261317
-768343	27871	919942	312269	-249269
-677465	141328	728160	475180	403240
183507	944941	-651310	679931	927282
-457121	-696043	-752909	382055	-317317
-439627	52011	582654	397644	886274
-86513	891435	682136	639086	-818543
685650	66394	941045	890981	415524
207112	-751514	-850455	728149	-419563
-855653	-20138	-229237	-818528	-859327
-389236	-196460	-53090	486227	512174
779783	213651	-428416	212853	445973
958734	-429816	-832563	-518883	947514
19809	-271196	-408363	722277	-882036
77204	-824101	-384470	505452	459835
-665038	830621	-305585	-905291	-776949
-703843	992940	573625	-145255	830301
-281989	689074	412140	-378882	-33972
-160245	-987835	-808639	94469	742871
213050	-951022	111665	-968817	945673
-94655	468144	-204066	815546	-834348
11808	75342	-355470	-817413	-929934
-83728	22197	-159833	-211675	621235
-371851	32867	-408048	822474	889564
634658	388543	-589349	39929	277782
-934247	-813446	-354029	-709329	-201886
738682	-246341	273096	539618	243597
-479997	-531563	-494490	193059	851975
-766964	913221	455883	-518191	-227636
380458	-782500	911455	-679740	260299
-395381	-2881	-683044	867868	-501181
-761250	719023	545797	-703346	965856
-996323	217557	-620253	248718	-514513
-749492	120536	-260027	365246	-948466
403454	-380095	928431	245916	-651823
-113289	-941909	-467667	376247	-730850
37381	421226	435821	-590063	-715827
-557023	734601	492416	-278678	675037
892700	-206295	772391	319852	936362
61728	53221	-485009	-962576	-300683
353057	-93805	-338240	-868655	758503
-425534	-306171	-344440	-719898	857563
-228005	-754962	701822	426235	476944
-45688	183073	-41166	-245986	798434
-668751	-833548	-299806	560239	-208421
986939	285223	-777328	-347220	-52233
472144	908413	492183	-480030	-295291
-690601	-384533	380917	532691	142643
780467	-548265	-810858	918345	147245
667587	-657101	517272	-436140	-785544
-73934	-228313	-780369	-677454	-5765
947928	650644	542880	-615642	-68038
231500	986886	-912980	567747	927758
-81003	-853677	33123	-916343	-732192
-927648	428675	654417	-585044	-549765
-114442	770086	-898508	-575828	609345
658143	352354	95162	-838523	-504989
-231501	-751240	221460	503673	883151
-862985	-190711	701994	562309	835311
-748682	604068	615666	-381758	-567674
275736	-893208	751555	-967732	-474976
-861556	14905	-212271	-518280	166207
251433	814505	122595	370888	-878056
424587	-767301	-517805	20661	-486774
-706701	-646882	509632	-498126	-2362
-694640	446379	-385644	34868	-312183
-488403	-737197	-911007	590854	352332
137019	-450182	-628280	-711997	-427999
580165	666477	368511	-741045	749016
720765	427910	879928	865701	61941
139515	358639	-804568	212305	-8318
-497910	579929	371995	932946	-144301
-879120	-146748	397003	180161	986391
-146554	54699	829230	690876	531603
-936199	-27639	-378789	2306	682661
-200779	-983616	833727	-119002	231633
690303	11201	421530	558570	102428
-226133	229856	962356	596700	-22345
872148	-319338	676707	-638109	-638908
-367094	-975265	-350060	936101	-484377
869913	-702043	-112044	-617593	-911239
532948	-585190	-731211	-577039	78807
732299	-103826	287045	300426	-232776
947964	271305	630023	-111161	-253657
52984	399303	-951023	472757	714607
-320271	730259	-699608	296297	-801778
-900856	-538966	294115	44304	-792645
-687498	364181	-2340	-419456	954811
-15185	-909618	987527	935370	132144
-923104	620420	461768	264859	270799
-963908	438684	57596	258964	-532782
836685	-343319	-656553	-868838	67555
297961	666788	833069	846690	183561
978017	140505	36524	-51644	-852250
995980	-71687	-755199	-578665	-289514
-309549	-371020	278992	-561831	-778638
-992311	653520	-132037	-852040	-475284
-675142	179580	-879817	-64773	-811698
-197451	825056	632138	-85523	800875
-183893	624830	-228813	424781	218903
-473352	440237	170475	745628	-266213
-934363	6358	76967	269849	685301
523920	646463	-495771	-339470	696471
-174273	-448458	431430	932286	91503
779555	651967	507075	-541922	626858
49569	-220905	674594	782154	-391648
356012	266473	-1742	-444904	796245
37811	-665974	-865945	-472753	98795
-135278	585343	-737836	-405170	402221
163873	431697	-910278	955066	-521583
197323	769742	489298	628880	528549
-688630	861426	-19868	-565674	697753
-458845	-492881	-987811	67332	-511271
-518332	92679	-9748	-531652	-453565
-409397	-920406	144425	211856	446278
473759	-545234	70794	-411935	-530378
593041	200662	553716	67165	-776012
-529958	-499686	811120	-231501	-48678
482094	786986	79701	175620	991797
601808	-678899	-478315	-992913	-932261
-180269	590341	-2059	1356	-710914
100974	-38768	-601707	16753	959945
792516	-969742	-701702	953707	-5280
-801675	-948321	-415360	-209964	-745227
415994	33420	-884230	749295	414642
371870	-787704	-203643	-377677	-214516
516386	-273212	604877	423729	-505370
685306	-77022	-858509	-648237	-691161
186710	312409	828316	-34982	248311
583760	807570	488435	-323736	21721
496151	-514714	-473804	899070	624292
-245196	-404685	-869399	253082	-790391
-61316	284584	-618761	393982	560512
-39192	-179562	-687720	16689	443703
